Product Name                          	 Date      	 Vehicle No.     	 Qty.            	 Rate      	 Amount
Diesel                                	 25/02/2025	 5337            	 75              	 90.50     	 6788.00
Diesel                                	 25/02/2025	 5499            	 75              	 90.50     	 6788.00
Diesel                                	 25/02/2025	 7162            	 75              	 90.50     	 6788.00
Diesel                                	 25/02/2025	 7286            	 95              	 90.50     	 8598.00
Diesel                                	 25/02/2025	 3789            	 95              	 90.50     	 8598.00
Diesel                                	 25/02/2025	 0615            	 95              	 90.50     	 8598.00
Diesel                                	 26/02/2025	 5746            	 75              	 90.50     	 6788.00
Diesel                                	 26/02/2025	 8315            	 70              	 90.50     	 6335.00
Diesel                                	 26/02/2025	 1021            	 105             	 90.50     	 9503.00
Diesel                                	 26/02/2025	 7162            	 70              	 90.50     	 6335.00
Diesel                                	 26/02/2025	 9978            	 35              	 90.50     	 3168.00
Diesel                                	 26/02/2025	 5337            	 110             	 90.50     	 9955.00
Diesel                                	 26/02/2025	 9000            	 60              	 90.50     	 5430.00
Diesel                                	 27/02/2025	 4695            	 35              	 90.50     	 3168.00
Diesel                                	 27/02/2025	 3170            	 105             	 90.50     	 9503.00
Diesel                                	 27/02/2025	 0615            	 130             	 90.50     	 11765.00
Diesel                                	 27/02/2025	 5499            	 75              	 90.50     	 6788.00
Diesel                                	 27/02/2025	 1021            	 105             	 90.50     	 9503.00
Diesel                                	 27/02/2025	 7286            	 95              	 90.50     	 8598.00
Diesel                                	 27/02/2025	 4242            	 95              	 90.50     	 8598.00
Diesel                                	 27/02/2025	 5746            	 75              	 90.50     	 6788.00
Diesel                                	 27/02/2025	 9000            	 100             	 90.50     	 9050.00
Diesel                                	 27/02/2025	 3789            	 95              	 90.50     	 8598.00
Diesel                                	 27/02/2025	 9978            	 100             	 90.50     	 9050.00
Diesel                                	 27/02/2025	 8315            	 70              	 90.50     	 6335.00
Diesel                                	 28/02/2025	 7164            	 130             	 90.50     	 11765.00
Diesel                                	 28/02/2025	 5499            	 75              	 90.50     	 6788.00
Diesel                                	 28/02/2025	 5337            	 35              	 90.50     	 3168.00
Diesel                                	 28/02/2025	 4695            	 100             	 90.50     	 9050.00
Diesel                                	 28/02/2025	 7286            	 40              	 90.50     	 3620.00
Diesel                                	 28/02/2025	 8315            	 35              	 90.50     	 3168.00
Diesel                                	 28/02/2025	 5740            	 75              	 90.50     	 6788.00
Diesel                                	 01/03/2025	 5337            	 40              	 90.50     	 3620.00
Diesel                                	 02/03/2025	 8315            	 70              	 90.50     	 6335.00
Diesel                                	 02/03/2025	 7162            	 35              	 90.50     	 3168.00
Diesel                                	 03/03/2025	 3789            	 70              	 90.50     	 6335.00
Diesel                                	 03/03/2025	 7286            	 70              	 90.50     	 6335.00
Diesel                                	 03/03/2025	 8315            	 70              	 90.50     	 6335.00
Diesel                                	 03/03/2025	 3170            	 70              	 90.50     	 6335.00
Diesel                                	 04/03/2025	 7162            	 35              	 90.50     	 3168.00
Diesel                                	 04/03/2025	 0615            	 45              	 90.50     	 4073.00
Diesel                                	 05/03/2025	 8315            	 70              	 90.50     	 6335.00
Diesel                                	 05/03/2025	 7162            	 35              	 90.50     	 3168.00
Diesel                                	 05/03/2025	 0615            	 70              	 90.50     	 6335.00
Diesel                                	 05/03/2025	 7286            	 85              	 90.50     	 7693.00
Diesel                                	 05/03/2025	 3789            	 85              	 90.50     	 7693.00
Diesel                                	 05/03/2025	 7162            	 35              	 90.50     	 3168.00
Diesel                                	 06/03/2025	 3170            	 70              	 90.50     	 6335.00
Diesel                                	 06/03/2025	 0615            	 70              	 90.50     	 6335.00
Diesel                                	 06/03/2025	 7162            	 75              	 90.50     	 6788.00
Diesel                                	 06/03/2025	 7286            	 85              	 90.50     	 7693.00
Diesel                                	 06/03/2025	 3789            	 85              	 90.50     	 7693.00
Diesel                                	 06/03/2025	 5746            	 80              	 90.50     	 7240.00
Diesel                                	 06/03/2025	 3170            	 110             	 90.50     	 9955.00
Diesel                                	 06/03/2025	 1021            	 40              	 90.50     	 3620.00
Diesel                                	 07/03/2025	 0615            	 105             	 90.50     	 9503.00
Diesel                                	 07/03/2025	 7162            	 75              	 90.50     	 6788.00
Diesel                                	 07/03/2025	 1021            	 125             	 90.50     	 11313.00
Diesel                                	 07/03/2025	 7286            	 105             	 90.50     	 9503.00
Diesel                                	 07/03/2025	 3789            	 105             	 90.50     	 9503.00
Diesel                                	 07/03/2025	 5499            	 40              	 90.50     	 3620.00
Diesel                                	 07/03/2025	 3170            	 55              	 90.50     	 4978.00
Diesel                                	 07/03/2025	 8315            	 75              	 90.50     	 6788.00
Diesel                                	 08/03/2025	 5499            	 70              	 90.50     	 6335.00
Diesel                                	 08/03/2025	 3170            	 70              	 90.50     	 6335.00
Diesel                                	 08/03/2025	 7286            	 50              	 90.50     	 4525.00
Diesel                                	 08/03/2025	 3789            	 50              	 90.50     	 4525.00
Diesel                                	 08/03/2025	 0615            	 105             	 90.50     	 9503.00
Diesel                                	 09/03/2025	 8315            	 70              	 90.50     	 6335.00
Diesel                                	 09/03/2025	 7162            	 75              	 90.50     	 6788.00
Diesel                                	 09/03/2025	 5499            	 75              	 90.50     	 6788.00
Diesel                                	 09/03/2025	 3170            	 110             	 90.50     	 9955.00
Diesel                                	 09/03/2025	 5746            	 70              	 90.50     	 6335.00
Diesel                                	 10/03/2025	 0615            	 75              	 90.50     	 6788.00
Diesel                                	 10/03/2025	 3170            	 90              	 90.50     	 8145.00
Diesel                                	 10/03/2025	 7162            	 75              	 90.50     	 6788.00
Diesel                                	 10/03/2025	 5499            	 75              	 90.50     	 6788.00
Diesel                                	 10/03/2025	 1021            	 40              	 90.50     	 3620.00
Diesel                                	 10/03/2025	 5746            	 75              	 90.50     	 6788.00
Diesel                                	 11/03/2025	 7286            	 70              	 90.50     	 6335.00
Diesel                                	 11/03/2025	 3789            	 70              	 90.50     	 6335.00
Diesel                                	 11/03/2025	 8315            	 70              	 90.50     	 6335.00
Diesel                                	 11/03/2025	 3170            	 70              	 90.50     	 6335.00
Diesel                                	 11/03/2025	 0615            	 70              	 90.50     	 6335.00
Diesel                                	 11/03/2025	 5499            	 120             	 90.50     	 10860.00
Diesel                                	 11/03/2025	 1021            	 40              	 90.50     	 3620.00
Diesel                                	 11/03/2025	 7162            	 85              	 90.50     	 7693.00
Diesel                                	 11/03/2025	 5746            	 40              	 90.50     	 3620.00
Diesel                                	 12/03/2025	 3789            	 35              	 90.50     	 3168.00
Diesel                                	 12/03/2025	 7286            	 35              	 90.50     	 3168.00
Diesel                                	 12/03/2025	 8315            	 105             	 90.50     	 9503.00
Diesel                                	 12/03/2025	 5499            	 75              	 90.50     	 6788.00
Diesel                                	 12/03/2025	 7162            	 75              	 90.50     	 6788.00
Diesel                                	 12/03/2025	 0615            	 30              	 90.50     	 2715.00
Diesel                                	 12/03/2025	 1021            	 85              	 90.50     	 7693.00
Diesel                                	 12/03/2025	 7286            	 35              	 90.50     	 3168.00
Diesel                                	 12/03/2025	 5746            	 70              	 90.50     	 6335.00
Diesel                                	 15/03/2025	 8315            	 110             	 90.50     	 9955.00
Diesel                                	 15/03/2025	 3170            	 110             	 90.50     	 9955.00
Diesel                                	 15/03/2025	 5784            	 110             	 90.50     	 9955.00
Diesel                                	 15/03/2025	 1021            	 55              	 90.50     	 4978.00
Diesel                                	 15/03/2025	 7162            	 70              	 90.50     	 6335.00
Diesel                                	 15/03/2025	 5746            	 85              	 90.50     	 7693.00
Diesel                                	 15/03/2025	 1021            	 85              	 90.50     	 7693.00
Diesel                                	 16/03/2025	 5499            	 70              	 90.50     	 6335.00
Diesel                                	 16/03/2025	 7286            	 85              	 90.50     	 7693.00
Diesel                                	 16/03/2025	 3789            	 85              	 90.50     	 7693.00
Diesel                                	 16/03/2025	 8315            	 90              	 90.50     	 8145.00
Diesel                                	 16/03/2025	 0615            	 85              	 90.50     	 7693.00
Diesel                                	 16/03/2025	 3170            	 90              	 90.50     	 8145.00
Diesel                                	 16/03/2025	 5746            	 35              	 90.50     	 3168.00
Diesel                                	 17/03/2025	 5499            	 75              	 90.50     	 6788.00
Diesel                                	 17/03/2025	 7162            	 110             	 90.50     	 9955.00
Diesel                                	 17/03/2025	 3170            	 90              	 90.50     	 8145.00
Diesel                                	 17/03/2025	 3789            	 90              	 90.50     	 8145.00
Diesel                                	 17/03/2025	 0615            	 85              	 90.50     	 7693.00
Diesel                                	 17/03/2025	 3789            	 85              	 90.50     	 7693.00
Diesel                                	 17/03/2025	 1021            	 85              	 90.50     	 7693.00
Diesel                                	 17/03/2025	 5746            	 75              	 90.50     	 6788.00
Diesel                                	 18/03/2025	 7286            	 90              	 90.50     	 8145.00
Diesel                                	 18/03/2025	 5784            	 90              	 90.50     	 8145.00
Diesel                                	 18/03/2025	 0615            	 105             	 90.50     	 9503.00
Diesel                                	 18/03/2025	 8315            	 90              	 90.50     	 8145.00
Diesel                                	 18/03/2025	 3170            	 90              	 90.50     	 8145.00
Diesel                                	 18/03/2025	 3789            	 105             	 90.50     	 9503.00
Diesel                                	 18/03/2025	 5499            	 85              	 90.50     	 7693.00
Diesel                                	 18/03/2025	 7162            	 85              	 90.50     	 7693.00
Diesel                                	 18/03/2025	 5746            	 75              	 90.50     	 6788.00
Diesel                                	 19/03/2025	 7286            	 100             	 90.50     	 9050.00
Diesel                                	 19/03/2025	 5784            	 100             	 90.50     	 9050.00
Diesel                                	 19/03/2025	 8315            	 90              	 90.50     	 8145.00
Diesel                                	 19/03/2025	 3170            	 90              	 90.50     	 8145.00
Diesel                                	 19/03/2025	 5499            	 75              	 90.50     	 6788.00
Diesel                                	 19/03/2025	 7162            	 75              	 90.50     	 6788.00
Diesel                                	 19/03/2025	 1021            	 105             	 90.50     	 9503.00
Diesel                                	 20/03/2025	 0615            	 100             	 90.50     	 9050.00
Diesel                                	 20/03/2025	 3789            	 100             	 90.50     	 9050.00
Diesel                                	 20/03/2025	 5746            	 70              	 90.50     	 6335.00
Diesel                                	 20/03/2025	 5784            	 100             	 90.50     	 9050.00
Diesel                                	 20/03/2025	 7286            	 85              	 90.50     	 7693.00
Diesel                                	 20/03/2025	 3789            	 25              	 90.50     	 2263.00
Diesel                                	 20/03/2025	 7162            	 40              	 90.50     	 3620.00
Diesel                                	 20/03/2025	 8315            	 90              	 90.50     	 8145.00
Diesel                                	 21/03/2025	 3170            	 90              	 90.50     	 8145.00
Diesel                                	 21/03/2025	 0615            	 100             	 90.50     	 9050.00
Diesel                                	 21/03/2025	 5499            	 70              	 90.50     	 6335.00
Diesel                                	 21/03/2025	 7162            	 70              	 90.50     	 6335.00
Diesel                                	 21/03/2025	 7286            	 100             	 90.50     	 9050.00
Diesel                                	 21/03/2025	 3789            	 100             	 90.50     	 9050.00
Diesel                                	 21/03/2025	 1021            	 105             	 90.50     	 9503.00
Diesel                                	 21/03/2025	 5746            	 85              	 90.50     	 7693.00
Diesel                                	 21/03/2025	 8315            	 90              	 90.50     	 8145.00
Diesel                                	 22/03/2025	 5784            	 70              	 90.50     	 6335.00
Diesel                                	 22/03/2025	 0615            	 100             	 90.50     	 9050.00
Diesel                                	 22/03/2025	 3170            	 70              	 90.50     	 6335.00
Diesel                                	 22/03/2025	 1021            	 85              	 90.50     	 7693.00
Diesel                                	 22/03/2025	 7162            	 75              	 90.50     	 6788.00
Diesel                                	 22/03/2025	 5746            	 40              	 90.50     	 3620.00
Diesel                                	 23/03/2025	 7286            	 115             	 90.50     	 10408.00
Diesel                                	 23/03/2025	 5784            	 100             	 90.50     	 9050.00
Diesel                                	 23/03/2025	 3789            	 115             	 90.50     	 10408.00
Diesel                                	 23/03/2025	 0615            	 100             	 90.50     	 9050.00
Diesel                                	 23/03/2025	 5499            	 75              	 90.50     	 6788.00
Diesel                                	 23/03/2025	 8315            	 70              	 90.50     	 6335.00
Diesel                                	 23/03/2025	 3170            	 105             	 90.50     	 9503.00
Diesel                                	 23/03/2025	 7162            	 75              	 90.50     	 6788.00
Diesel                                	 23/03/2025	 5499            	 105             	 90.50     	 9503.00
Diesel                                	 24/03/2025	 8315            	 105             	 90.50     	 9503.00
Diesel                                	 24/03/2025	 5784            	 100             	 90.50     	 9050.00
Diesel                                	 24/03/2025	 7162            	 35              	 90.50     	 3168.00
Diesel                                	 25/03/2025	 7286            	 100             	 90.50     	 9050.00
Diesel                                	 25/03/2025	 3789            	 100             	 90.50     	 9050.00
Diesel                                	 25/03/2025	 5499            	 100             	 90.50     	 9050.00
Diesel                                	 25/03/2025	 0615            	 100             	 90.50     	 9050.00
Diesel                                	 25/03/2025	 8315            	 105             	 90.50     	 9503.00
Diesel                                	 25/03/2025	 3170            	 105             	 90.50     	 9503.00
Diesel                                	 25/03/2025	 5746            	 35              	 90.50     	 3168.00
Diesel                                	 25/03/2025	 5784            	 100             	 90.50     	 9050.00
Diesel                                	 25/03/2025	 0280            	 85              	 90.50     	 7693.00
Diesel                                	 25/03/2025	 5499            	 85              	 90.50     	 7693.00
Diesel                                	 26/03/2025	 7286            	 20              	 90.50     	 1810.00
Diesel                                	 26/03/2025	 0280            	 85              	 90.50     	 7693.00
Diesel                                	 26/03/2025	 0615            	 55              	 90.50     	 4978.00
Diesel                                	 26/03/2025	 7162            	 40              	 90.50     	 3620.00
Diesel                                	 27/03/2025	 5500            	 70              	 90.50     	 6335.00
Diesel                                	 27/03/2025	 8315            	 70              	 90.50     	 6335.00
Diesel                                	 27/03/2025	 7286            	 120             	 90.50     	 10860.00
Diesel                                	 27/03/2025	 3789            	 85              	 90.50     	 7693.00
Diesel                                	 27/03/2025	 5746            	 40              	 90.50     	 3620.00
Diesel                                	 27/03/2025	 5499            	 90              	 90.50     	 8145.00
Diesel                                	 27/03/2025	 7162            	 75              	 90.50     	 6788.00
Diesel                                	 27/03/2025	 0615            	 105             	 90.50     	 9503.00
Diesel                                	 28/03/2025	 3170            	 105             	 90.50     	 9503.00
Diesel                                	 28/03/2025	 8315            	 105             	 90.50     	 9503.00
Diesel                                	 28/03/2025	 1021            	 70              	 90.50     	 6335.00
Diesel                                	 28/03/2025	 5337            	 75              	 90.50     	 6788.00
Diesel                                	 28/03/2025	 5784            	 105             	 90.50     	 9503.00
Diesel                                	 28/03/2025	 3789            	 100             	 90.50     	 9050.00
Diesel                                	 28/03/2025	 7286            	 105             	 90.50     	 9503.00
Diesel                                	 28/03/2025	 0280            	 85              	 90.50     	 7693.00
Diesel                                	 28/03/2025	 5746            	 75              	 90.50     	 6788.00
Diesel                                	 28/03/2025	 1021            	 85              	 90.50     	 7693.00
Diesel                                	 28/03/2025	 7162            	 40              	 90.50     	 3620.00
Diesel                                	 29/03/2025	 0615            	 100             	 90.50     	 9050.00
Diesel                                	 29/03/2025	 5337            	 70              	 90.50     	 6335.00
Diesel                                	 29/03/2025	 7162            	 70              	 90.50     	 6335.00
Diesel                                	 29/03/2025	 3170            	 105             	 90.50     	 9503.00
Diesel                                	 29/03/2025	 8315            	 105             	 90.50     	 9503.00
Diesel                                	 29/03/2025	 0280            	 90              	 90.50     	 8145.00
Diesel                                	 29/03/2025	 1021            	 105             	 90.50     	 9503.00
Diesel                                	 30/03/2025	 5499            	 105             	 90.50     	 9503.00
Diesel                                	 30/03/2025	 3789            	 120             	 90.50     	 10860.00
Diesel                                	 30/03/2025	 5337            	 105             	 90.50     	 9503.00
Diesel                                	 30/03/2025	 7162            	 70              	 90.50     	 6335.00
Diesel                                	 30/03/2025	 0615            	 105             	 90.50     	 9503.00
Diesel                                	 30/03/2025	 7286            	 105             	 90.50     	 9503.00
Diesel                                	 30/03/2025	 8315            	 70              	 90.50     	 6335.00
Diesel                                	 30/03/2025	 3170            	 70              	 90.50     	 6335.00
Diesel                                	 30/03/2025	 5784            	 70              	 90.50     	 6335.00
Diesel                                	 30/03/2025	 0280            	 40              	 90.50     	 3620.00
Diesel                                	 31/03/2025	 3789            	 90              	 90.50     	 8145.00
Diesel                                	 31/03/2025	 5337            	 90              	 90.50     	 8145.00
Diesel                                	 31/03/2025	 0280            	 90              	 90.50     	 8145.00
Diesel                                	 31/03/2025	 8315            	 90              	 90.50     	 8145.00
To, VIRAT CARTING                     	           	                 	 Statement Date :	           	 12/05/2025
Diesel                                	 02/04/2024	 9673            	 196.96          	 90.33     	 17791.00
Diesel                                	 03/04/2024	 6594            	 195.01          	 90.33     	 17615.00
Diesel                                	 04/04/2024	 9673            	 179             	 90.33     	 16169.00
Diesel                                	 05/04/2024	 7646            	 179.85          	 90.33     	 16246.00
Diesel                                	 05/04/2024	 6946            	 140             	 90.33     	 12646.00
Diesel                                	 05/04/2024	 6594            	 219.65          	 90.33     	 19841.00
Diesel                                	 06/04/2024	 2809            	 107             	 90.33     	 9665.00
Diesel                                	 07/04/2024	 9673            	 233.01          	 90.33     	 21048.00
Diesel                                	 07/04/2024	 7646            	 169             	 90.33     	 15266.00
Diesel                                	 07/04/2024	 2809            	 120             	 90.33     	 10840.00
Diesel                                	 07/04/2024	 6946            	 149.02          	 90.33     	 13461.00
Diesel                                	 08/04/2024	 6594            	 100             	 90.33     	 9033.00
Diesel                                	 08/04/2024	 7646            	 201.47          	 90.33     	 18199.00
Diesel                                	 09/04/2024	 2809            	 104.07          	 90.33     	 9401.00
Diesel                                	 09/04/2024	 6594            	 198.01          	 90.33     	 17886.00
Diesel                                	 09/04/2024	 6946            	 162.3           	 90.33     	 14661.00
Diesel                                	 09/04/2024	 9673            	 190.47          	 90.33     	 17205.00
Diesel                                	 10/04/2024	 7646            	 162.72          	 90.33     	 14699.00
Diesel                                	 10/04/2024	 6594            	 203.72          	 90.33     	 18402.00
Diesel                                	 11/04/2024	 9673            	 182.32          	 90.33     	 16469.00
Diesel                                	 12/04/2024	 2809            	 144             	 90.33     	 13008.00
Diesel                                	 12/04/2024	 4789            	 32.89           	 90.33     	 2971.00
Diesel                                	 12/04/2024	 6946            	 150.7           	 90.33     	 13613.00
Diesel                                	 12/04/2024	 6594            	 209             	 90.33     	 18879.00
Diesel                                	 13/04/2024	 9673            	 175.15          	 90.33     	 15821.00
Diesel                                	 14/04/2024	 6594            	 100             	 90.33     	 9033.00
Diesel                                	 14/04/2024	 9673            	 100             	 90.33     	 9033.00
Diesel                                	 15/04/2024	 7646            	 100             	 90.33     	 9033.00
Diesel                                	 15/04/2024	 6594            	 203.37          	 90.33     	 18370.00
Diesel                                	 15/04/2024	 2809            	 78.35           	 90.33     	 7077.00
Diesel                                	 16/04/2024	 9673            	 195             	 90.33     	 17614.00
Diesel                                	 16/04/2024	 2809            	 83.85           	 90.33     	 7574.00
Diesel                                	 16/04/2024	 7646            	 185.24          	 90.33     	 16733.00
Diesel                                	 16/04/2024	 6946            	 147             	 90.33     	 13279.00
Diesel                                	 17/04/2024	 9673            	 186.68          	 90.33     	 16863.00
Diesel                                	 18/04/2024	 6594            	 199.43          	 90.33     	 18015.00
Diesel                                	 18/04/2024	 7646            	 184             	 90.33     	 16621.00
Diesel                                	 18/04/2024	 6946            	 191.4           	 90.33     	 17289.00
Diesel                                	 19/04/2024	 9673            	 185.7           	 90.33     	 16774.00
Diesel                                	 19/04/2024	 2809            	 82.65           	 90.33     	 7466.00
Diesel                                	 19/04/2024	 6594            	 210.75          	 90.33     	 19037.00
Diesel                                	 19/04/2024	 6946            	 141.84          	 90.33     	 12812.00
Diesel                                	 19/04/2024	 7646            	 174.6           	 90.33     	 15772.00
Diesel                                	 21/04/2024	 9673            	 191.78          	 90.33     	 17323.00
Diesel                                	 21/04/2024	 6946            	 151.36          	 90.33     	 13672.00
Diesel                                	 21/04/2024	 6594            	 212.18          	 90.33     	 19166.00
Diesel                                	 22/04/2024	 6946            	 147             	 90.33     	 13279.00
Diesel                                	 23/04/2024	 9673            	 239             	 90.33     	 21589.00
Diesel                                	 23/04/2024	 6594            	 200.15          	 90.33     	 18080.00
Diesel                                	 24/04/2024	 7646            	 206             	 90.33     	 18608.00
Diesel                                	 24/04/2024	 6946            	 161.21          	 90.33     	 14562.00
Diesel                                	 24/04/2024	 9673            	 203             	 90.33     	 18337.00
Diesel                                	 25/04/2024	 6594            	 208.29          	 90.33     	 18815.00
Diesel                                	 25/04/2024	 6946            	 162.11          	 90.33     	 14643.00
Diesel                                	 25/04/2024	 7646            	 180.56          	 90.33     	 16310.00
Diesel                                	 27/04/2024	 9673            	 226             	 90.33     	 20415.00
Diesel                                	 27/04/2024	 6594            	 214.01          	 90.33     	 19332.00
Diesel                                	 28/04/2024	 2809            	 111.14          	 90.33     	 10039.00
Diesel                                	 28/04/2024	 6946            	 157.36          	 90.33     	 14214.00
Diesel                                	 28/04/2024	 7646            	 157.13          	 90.33     	 14194.00
Diesel                                	 28/04/2024	 6594            	 207             	 90.33     	 18698.00
Diesel                                	 29/04/2024	 9673            	 220.5           	 90.33     	 19918.00
Diesel                                	 29/04/2024	 2809            	 88.12           	 90.33     	 7960.00
Diesel                                	 29/04/2024	 7646            	 141.9           	 90.33     	 12818.00
Diesel                                	 29/04/2024	 6946            	 163             	 90.33     	 14724.00
Diesel                                	 30/04/2024	 2809            	 78              	 90.33     	 7046.00
Diesel                                	 30/04/2024	 6594            	 210.95          	 90.33     	 19055.00
Diesel                                	 01/05/2024	 9673            	 204.25          	 90.33     	 18450.00
Diesel                                	 01/05/2024	 6946            	 165.19          	 90.33     	 14922.00
Diesel                                	 01/05/2024	 7646            	 183.5           	 90.33     	 16576.00
Diesel                                	 02/05/2024	 2809            	 74              	 90.33     	 6684.00
Diesel                                	 02/05/2024	 7646            	 149             	 90.33     	 13459.00
Diesel                                	 02/05/2024	 6946            	 140             	 90.33     	 12646.00
Diesel                                	 02/05/2024	 6594            	 207             	 90.33     	 18698.00
Diesel                                	 03/05/2024	 7646            	 141.54          	 90.33     	 12785.00
Diesel                                	 03/05/2024	 9673            	 220.37          	 90.33     	 19906.00
Diesel                                	 03/05/2024	 2809            	 103             	 90.33     	 9304.00
Diesel                                	 03/05/2024	 6946            	 155.87          	 90.33     	 14080.00
Diesel                                	 04/05/2024	 2809            	 54.01           	 90.33     	 4879.00
Diesel                                	 04/05/2024	 6594            	 215.15          	 90.33     	 19435.00
Diesel                                	 04/05/2024	 7646            	 193.34          	 90.33     	 17464.00
Diesel                                	 04/05/2024	 6946            	 144.56          	 90.33     	 13058.00
Diesel                                	 05/05/2024	 2809            	 128             	 90.33     	 11562.00
Diesel                                	 05/05/2024	 9673            	 187             	 90.33     	 16892.00
Diesel                                	 06/05/2024	 7646            	 207             	 90.33     	 18698.00
Diesel                                	 06/05/2024	 6594            	 203.6           	 90.33     	 18391.00
Diesel                                	 06/05/2024	 2809            	 104.01          	 90.33     	 9395.00
Diesel                                	 06/05/2024	 6946            	 198.63          	 90.33     	 17942.00
Diesel                                	 07/05/2024	 9673            	 206.5           	 90.33     	 18653.00
Diesel                                	 07/05/2024	 7646            	 144.52          	 90.33     	 13054.00
Diesel                                	 07/05/2024	 6946            	 134             	 90.33     	 12104.00
Diesel                                	 08/05/2024	 2809            	 106             	 90.33     	 9575.00
Diesel                                	 08/05/2024	 6594            	 216.33          	 90.33     	 19541.00
Diesel                                	 08/05/2024	 6946            	 119.15          	 90.33     	 10763.00
Diesel                                	 09/05/2024	 9673            	 218.25          	 90.33     	 19715.00
Diesel                                	 09/05/2024	 2809            	 126.84          	 90.33     	 11457.00
Diesel                                	 09/05/2024	 6946            	 100             	 90.33     	 9033.00
Diesel                                	 09/05/2024	 7646            	 100             	 90.33     	 9033.00
Diesel                                	 09/05/2024	 6594            	 208             	 90.33     	 18789.00
Diesel                                	 10/05/2024	 2809            	 112.71          	 90.33     	 10181.00
Diesel                                	 11/05/2024	 9673            	 211.4           	 90.33     	 19096.00
Diesel                                	 11/05/2024	 6946            	 180.59          	 90.33     	 16313.00
Diesel                                	 11/05/2024	 7646            	 213             	 90.33     	 19240.00
Diesel                                	 11/05/2024	 2809            	 103.53          	 90.33     	 9352.00
Diesel                                	 11/05/2024	 6594            	 216.7           	 90.33     	 19575.00
Diesel                                	 12/05/2024	 6946            	 100             	 90.33     	 9033.00
Diesel                                	 12/05/2024	 7646            	 135.1           	 90.33     	 12204.00
Diesel                                	 12/05/2024	 2809            	 100             	 90.33     	 9033.00
Diesel                                	 13/05/2024	 9673            	 206.6           	 90.33     	 18662.00
15W-40 PREMIUM CF-4 - 5Ltr            	 13/05/2024	 9673            	 1               	 1450.00   	 1450.00
Diesel                                	 13/05/2024	 2809            	 118.37          	 90.33     	 10692.00
Diesel                                	 13/05/2024	 7646            	 135.6           	 90.33     	 12249.00
Diesel                                	 13/05/2024	 6594            	 100             	 90.33     	 9033.00
Diesel                                	 14/05/2024	 2809            	 94              	 90.33     	 8491.00
Diesel                                	 15/05/2024	 6594            	 203             	 90.33     	 18337.00
Diesel                                	 15/05/2024	 2809            	 76.76           	 90.33     	 6934.00
Diesel                                	 15/05/2024	 6946            	 165.3           	 90.33     	 14932.00
Diesel                                	 15/05/2024	 7646            	 155             	 90.33     	 14001.00
Diesel                                	 16/05/2024	 9673            	 231.5           	 90.44     	 20937.00
Diesel                                	 17/05/2024	 6594            	 216             	 90.44     	 19535.00
Diesel                                	 17/05/2024	 7646            	 137.39          	 90.44     	 12426.00
Diesel                                	 17/05/2024	 6946            	 145             	 90.44     	 13114.00
Diesel                                	 18/05/2024	 7646            	 128.63          	 90.44     	 11633.00
Diesel                                	 18/05/2024	 6946            	 147.07          	 90.44     	 13301.00
Diesel                                	 19/05/2024	 6594            	 209.7           	 90.44     	 18965.00
Diesel                                	 19/05/2024	 7646            	 156             	 90.44     	 14109.00
Diesel                                	 19/05/2024	 9673            	 216.87          	 90.44     	 19614.00
Diesel                                	 19/05/2024	 6946            	 139.65          	 90.44     	 12630.00
Diesel                                	 20/05/2024	 2809            	 102             	 90.44     	 9225.00
Diesel                                	 20/05/2024	 6946            	 111.23          	 90.44     	 10060.00
Diesel                                	 21/05/2024	 7646            	 154.5           	 90.44     	 13973.00
Diesel                                	 21/05/2024	 6594            	 222.53          	 90.44     	 20126.00
Diesel                                	 21/05/2024	 9673            	 204.09          	 90.44     	 18458.00
Diesel                                	 21/05/2024	 6946            	 113.67          	 90.44     	 10280.00
Diesel                                	 22/05/2024	 2809            	 90.61           	 90.44     	 8195.00
Diesel                                	 22/05/2024	 6946            	 100             	 90.44     	 9044.00
Diesel                                	 22/05/2024	 7646            	 100             	 90.44     	 9044.00
Diesel                                	 23/05/2024	 6594            	 208             	 90.44     	 18812.00
Diesel                                	 23/05/2024	 9673            	 202.56          	 90.44     	 18320.00
Diesel                                	 23/05/2024	 6946            	 199             	 90.44     	 17998.00
Diesel                                	 23/05/2024	 7646            	 213.28          	 90.44     	 19289.00
Diesel                                	 24/05/2024	 2809            	 101.73          	 90.44     	 9200.00
Diesel                                	 25/05/2024	 6946            	 202.17          	 90.44     	 18284.00
Diesel                                	 25/05/2024	 6594            	 202             	 90.44     	 18269.00
Diesel                                	 26/05/2024	 6946            	 82.71           	 90.44     	 7480.00
Diesel                                	 26/05/2024	 7646            	 119.72          	 90.44     	 10827.00
Diesel                                	 26/05/2024	 9673            	 223             	 90.44     	 20168.00
15W-40 PREMIUM CF-4 - 5Ltr            	 26/05/2024	 6946            	 1               	 1550.00   	 1550.00
Diesel                                	 26/05/2024	 2809            	 93.7            	 90.44     	 8474.00
Diesel                                	 27/05/2024	 6946            	 131.6           	 90.44     	 11902.00
Diesel                                	 27/05/2024	 7646            	 166.7           	 90.44     	 15076.00
Diesel                                	 28/05/2024	 6946            	 123.34          	 90.44     	 11155.00
Diesel                                	 28/05/2024	 6594            	 202.57          	 90.44     	 18320.00
Diesel                                	 28/05/2024	 7646            	 179             	 90.44     	 16189.00
Diesel                                	 28/05/2024	 9673            	 223.5           	 90.44     	 20213.00
Diesel                                	 28/05/2024	 2809            	 102.58          	 90.44     	 9277.00
